방송일시,방송시간,상품명,상품군,판매단가
2020-03-31,8:00,마르조여성샌즈항공점퍼2종,의류,48800
2020-03-31,8:01,마르조여성카밀라롱블라우스3종,의류,38800
2020-03-31,8:21,코이모리빙박스8종,주방,47800
2020-03-31,9:21,삭루츠스마트폰크로스바디스몰백(TQ05),잡화,38000
2020-03-31,10:21,파뷔에팬지대형후라이팬세트(후라이팬총5종+도마2종),주방,58800
2020-03-31,11:21,피시원국내산손질대구7팩+매운탕양념7팩,농수축,38900
2020-03-31,12:21,보몽드아리아소프트플란넬침구세트SK(슈퍼킹),침구,78900
2020-03-31,13:21,더블모어성초샴푸(1000gX6+300g),이미용,58800
2020-03-31,14:21,때르미오때술술장갑때쏙비누세트(때술술장갑X9+때쏙비누X10+등타올+페이스장갑),이미용,38900
2020-03-31,15:21,노르웨이고등어18팩,농수축,33900
2020-03-31,16:21,이종임의별미김치3종(알타리김치2kg+열무김치2kg+나박김치1kg),농수축,29900
2020-03-31,17:21,김정문의섬진강재첩국11팩/3.3kg,농수축,38900
2020-03-31,18:21,딤채김치냉장고221L1등급(LDL22DHWJJ)+후라이팬3종,가전,848000
2020-03-31,19:21,비버리힐스폴로클럽남성기초세트X3+골드아이크림+플라센타아이크림,이미용,39800
2020-03-31,20:21,LG전자통돌이세탁기TR14WK1(화이트),가전,439900
2020-03-31,21:20,연세두유연세고소한검은콩&고칼슘두유190mlX60팩[3box/20입],농수축,26910
2020-03-31,21:21,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-03-31,21:40,연세두유연세고소한검은콩&고칼슘두유190mlX40팩[2box/20입],농수축,19110
2020-03-31,21:41,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-03-31,22:00,연세두유연세고소한검은콩&고칼슘두유190mlX60팩[3box/20입],농수축,26910
2020-03-31,22:01,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-03-31,22:22,국내산손질햇갑오징어9팩,농수축,48900
2020-03-31,23:22,지베르니모던베이직정장세트,의류,68000
2020-04-01,0:22,로베르타디까메리노지퍼쉐이핑란쥬베스트오브베스트,속옷,78900
2020-04-01,1:22,헤어맥스,무형,0
2020-04-01,2:20,해님달님칫솔더블세트(총22P)+보관용케이스,생활용품,58800
2020-04-01,3:20,나인닷프로트레드밀,무형,0
2020-04-01,5:21,안국루테인미니1005박스,건강기능,58000
2020-04-01,6:21,마르엘라로사티와이드팬츠3종,의류,38900
2020-04-01,7:21,헤스티지쥬디여성양가죽코트,의류,198000
2020-04-01,8:21,실리만세라도자기밀폐용기세트총14종,주방,89000
2020-04-01,9:21,프리모5단+5단+3단폴딩선반,주방,189000
2020-04-01,10:21,썬키스트고당도오렌지3박스,농수축,38900
2020-04-01,11:20,영산포숙성홍어회7팩,농수축,28900
2020-04-01,11:21,영산포숙성홍어회7팩,농수축,28900
2020-04-01,11:40,영산포숙성홍어회7팩,농수축,28900
